,Unnamed: 0_x,Unnamed: 0.1,OBJECTID,SOURCE_SYSTEM_TYPE,SOURCE_SYSTEM,NWCG_REPORTING_AGENCY,NWCG_REPORTING_UNIT_ID,SOURCE_REPORTING_UNIT,FIRE_NAME,FIRE_YEAR,DATE_x,DISCOVERY_DOY,DISCOVERY_TIME,STAT_CAUSE_CODE,STAT_CAUSE_DESCR,CONT_DATE,CONT_DOY,CONT_TIME,FIRE_SIZE,FIRE_SIZE_CLASS,LATITUDE_x,LONGITUDE_x,OWNER_CODE,OWNER_DESCR,STATE,COUNTY,FIPS_NAME,Shape,merging,Unnamed: 0_y,STATION,STATION_NAME,ELEVATION,LATITUDE_y,LONGITUDE_y,DATE_y,DLY-GRDD-BASE40,DLY-GRDD-BASE45,DLY-GRDD-BASE50,DLY-GRDD-BASE55,DLY-GRDD-BASE57,DLY-GRDD-BASE60,DLY-GRDD-BASE65,DLY-GRDD-BASE70,DLY-GRDD-BASE72,DLY-GRDD-TB4886,DLY-GRDD-TB5086,DLY-CLDD-BASE45,DLY-CLDD-BASE50,DLY-CLDD-BASE55,DLY-CLDD-BASE57,DLY-CLDD-BASE60,DLY-CLDD-NORMAL,DLY-CLDD-BASE70,DLY-CLDD-BASE72,DLY-HTDD-BASE40,DLY-HTDD-BASE45,DLY-HTDD-BASE50,DLY-HTDD-BASE55,DLY-HTDD-BASE57,DLY-HTDD-BASE60,DLY-HTDD-NORMAL,DLY-PRCP-25PCTL,DLY-SNWD-25PCTL,DLY-SNOW-25PCTL,DLY-PRCP-50PCTL,DLY-SNWD-50PCTL,DLY-SNOW-50PCTL,DLY-PRCP-75PCTL,DLY-SNWD-75PCTL,DLY-SNOW-75PCTL,MTD-PRCP-NORMAL,MTD-SNOW-NORMAL,YTD-PRCP-NORMAL,YTD-SNOW-NORMAL,DLY-PRCP-PCTALL-GE001HI,DLY-PRCP-PCTALL-GE010HI,DLY-PRCP-PCTALL-GE050HI,DLY-PRCP-PCTALL-GE100HI,DLY-SNWD-PCTALL-GE001WI,DLY-SNWD-PCTALL-GE010WI,DLY-SNWD-PCTALL-GE003WI,DLY-SNWD-PCTALL-GE005WI,DLY-SNOW-PCTALL-GE001TI,DLY-SNOW-PCTALL-GE010TI,DLY-SNOW-PCTALL-GE100TI,DLY-SNOW-PCTALL-GE030TI,DLY-SNOW-PCTALL-GE050TI,DLY-TAVG-NORMAL,DLY-DUTR-NORMAL,DLY-TMAX-NORMAL,DLY-TMIN-NORMAL,DLY-TAVG-STDDEV,DLY-DUTR-STDDEV,DLY-TMAX-STDDEV,DLY-TMIN-STDDEV,longLatOLS
5042,187002,1877917,1877918,NONFED,ST-CACDF,ST/C&L,USCALNU,CALNU,SHELTON LN / BROWNS VALLE,2010,2010-07-10 ,191,1959.0,2.0,Equipment Use,,,,0.25,A,38.400999999999996,-121.977,12.0,MUNICIPAL/LOCAL,CA,,,b'\x00\x01\xad\x10\x00\x00\x90\xb8\xc7\xd2\x87~^\xc0\x80f\x82\xe1\\3C@\x90\xb8\xc7\xd2\x87~^\xc0\x80f\x82\xe1\\3C@|\x01\x00\x00\x00\x90\xb8\xc7\xd2\x87~^\xc0\x80f\x82\xe1\\3C@\xfe',5042,102420,GHCND:USC00048587,STONY GORGE RESERVOIR CA US,243.8,39.58583,-122.53389,2010-08-09,37,32,27,22,20,17,12,7,6,24,22,32,27,22,20,17,12,7,6,0,0,0,0,0,0,-7777,-6.66,-9999,-9999.0,-6.66,-9999,-9999.0,-6.66,-9999,-9999.0,0.02,-9999.0,14.26,-9999.0,14,8,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,77.1,36.7,95.5,58.8,5.1,5.0,6.6,4.5,
5043,187004,1877919,1877920,NONFED,ST-CACDF,ST/C&L,USCALNU,CALNU,LAVA,2010,2010-08-09 ,221,1031.0,9.0,Miscellaneous,2010-08-09,221.0,1226.0,5.0,B,39.009,-122.60799999999999,13.0,STATE OR PRIVATE,CA,,,"b'\x00\x01\xad\x10\x00\x00<\xe5\x98,\xee\xa6^\xc0`\xd5\xcb\xef4\x81C@<\xe5\x98,\xee\xa6^\xc0`\xd5\xcb\xef4\x81C@|\x01\x00\x00\x00<\xe5\x98,\xee\xa6^\xc0`\xd5\xcb\xef4\x81C@\xfe'",5043,11510,GHCND:USC00042598,EAGLE MOUNTAIN CA US,296.6,33.8089,-115.4508,2010-07-15,54,49,44,39,37,34,29,24,22,36,34,49,44,39,37,34,29,24,22,0,0,0,0,0,0,0,-6.66,-9999,-9999.0,-6.66,-9999,-9999.0,-6.66,-9999,-9999.0,0.07,0.0,1.86,0.0,34,16,5,1,0,0,0,0,0,0,0,0,0,93.8,20.8,104.2,83.4,4.5,4.1,5.2,4.6,
5044,187005,1877920,1877921,NONFED,ST-CACDF,ST/C&L,USCAMVU,CAMVU,CIGARETTE,2010,2010-07-15 ,196,1451.0,1.0,Lightning,2010-07-15,196.0,1458.0,0.25,A,33.077,-116.444,13.0,STATE OR PRIVATE,CA,,,b'\x00\x01\xad\x10\x00\x000(\xd3hr\x1c]\xc0\x90\xe0\x7f+\xd9\x89@@0(\xd3hr\x1c]\xc0\x90\xe0\x7f+\xd9\x89@@|\x01\x00\x00\x000(\xd3hr\x1c]\xc0\x90\xe0\x7f+\xd9\x89@@\xfe',5044,82368,GHCND:USC00046926,PINNACLES NM CA US,398.4,36.48167,-121.18222,2010-09-01,28,23,18,13,11,9,4,2,1,19,18,23,18,13,11,9,4,2,1,0,0,0,-7777,-7777,-7777,1,-6.66,-9999,-9999.0,-6.66,-9999,-9999.0,-6.66,-9999,-9999.0,0.0,0.0,11.83,0.1,19,8,2,0,0,0,0,0,0,0,0,0,0,68.4,49.3,93.1,43.8,5.6,6.9,7.4,5.5,
5045,187020,1877935,1877936,NONFED,ST-CACDF,ST/C&L,USCAFKU,CAFKU,PALMER,2010,2010-09-01 ,244,848.0,9.0,Miscellaneous,2010-09-01,244.0,908.0,2.0,B,36.209,-120.391,13.0,STATE OR PRIVATE,CA,,,b'\x00\x01\xad\x10\x00\x00\x94\xce\x87g\t\x19^\xc0\xd0{\x9ci\xc2\x1aB@\x94\xce\x87g\t\x19^\xc0\xd0{\x9ci\xc2\x1aB@|\x01\x00\x00\x00\x94\xce\x87g\t\x19^\xc0\xd0{\x9ci\xc2\x1aB@\xfe',5045,54183,GHCND:USC00049026,TRINITY RIVER HATCHERY CA US,567.2,40.7263,-122.7947,2010-06-13,25,20,15,11,9,6,3,1,-7777,17,16,20,15,11,9,6,3,1,-7777,0,0,-7777,-7777,-7777,1,2,0.04,-9999,-9999.0,0.15,-9999,-9999.0,0.35,-9999,-9999.0,0.48,0.0,19.49,4.0,117,70,21,7,0,0,0,0,0,0,0,0,0,65.5,35.6,83.2,47.7,6.4,7.7,9.4,5.0,
5046,187044,1877959,1877960,NONFED,ST-CACDF,ST/C&L,USCATGU,CATGU,"ACEVEDO, J",2010,2010-06-13 ,164,1901.0,8.0,Children,2010-06-13,164.0,1924.0,5.0,B,40.001,-122.225,13.0,STATE OR PRIVATE,CA,,,b'\x00\x01\xad\x10\x00\x00P_\x96vj\x8e^\xc0p \x96\xcd\x1c\x00D@P_\x96vj\x8e^\xc0p \x96\xcd\x1c\x00D@|\x01\x00\x00\x00P_\x96vj\x8e^\xc0p \x96\xcd\x1c\x00D@\xfe',5046,71033,GHCND:USC00045933,MOUNT HAMILTON CA US,1282,37.34361,-121.6425,2010-08-12,31,26,21,16,14,11,7,4,3,23,21,26,21,16,14,11,7,4,3,0,0,0,-7777,-7777,-7777,1,-6.66,-9999,-9999.0,-6.66,-9999,-9999.0,-6.66,-9999,-9999.0,0.01,0.0,16.56,14.3,14,5,1,0,0,0,0,0,0,0,0,0,0,71.3,13.2,77.9,64.7,6.9,3.6,6.7,7.6,
5047,187045,1877960,1877961,NONFED,ST-CACDF,ST/C&L,USCASCU,CASCU,SPERRY,2010,2010-08-12 ,224,1125.0,2.0,Equipment Use,,,,1.0,B,37.476,-121.195,13.0,STATE OR PRIVATE,CA,,,b'\x00\x01\xad\x10\x00\x008n\xf8\xddtL^\xc0Xf\xbc\xad\xf4\xbcB@8n\xf8\xddtL^\xc0Xf\xbc\xad\xf4\xbcB@|\x01\x00\x00\x008n\xf8\xddtL^\xc0Xf\xbc\xad\xf4\xbcB@\xfe',5047,29025,GHCND:USC00046508,ORLEANS CA US,122.8,41.308890000000005,-123.53166999999999,2010-07-10,32,27,22,17,15,12,8,4,2,22,20,27,22,17,15,12,8,4,2,0,0,0,0,-7777,-7777,-7777,-6.66,-9999,-9999.0,-6.66,-9999,-9999.0,-6.66,-9999,-9999.0,0.09,0.0,29.71,2.0,40,21,6,2,0,0,0,0,0,0,0,0,0,72.5,33.8,89.4,55.6,5.3,7.3,7.9,4.7,
5048,187047,1877962,1877963,NONFED,ST-CACDF,ST/C&L,USCASKU,CASKU,TAYLOR,2010,2010-07-10 ,191,1534.0,9.0,Miscellaneous,,,,0.1,A,41.772,-122.82,13.0,STATE OR PRIVATE,CA,,,"b'\x00\x01\xad\x10\x00\x00\x14\xaeG\xe1z\xb4^\xc0\x00,\x9d\x0f\xcf\xe2D@\x14\xaeG\xe1z\xb4^\xc0\x00,\x9d\x0f\xcf\xe2D@|\x01\x00\x00\x00\x14\xaeG\xe1z\xb4^\xc0\x00,\x9d\x0f\xcf\xe2D@\xfe'",5048,13187,GHCND:USC00044890,LEMON COVE CA US,156.4,36.3817,-119.0264,2010-02-17,13,8,4,1,1,-7777,-7777,0,0,8,7,8,4,1,1,-7777,-7777,0,0,-7777,-7777,1,3,5,7,12,0.07,-9999,-9999.0,0.21,-9999,-9999.0,0.46,-9999,-9999.0,1.47,0.0,4.28,0.0,294,204,66,13,0,0,0,0,0,0,0,0,0,52.9,22.3,64.1,41.8,5.1,6.5,6.6,5.4,
5049,187050,1877965,1877966,NONFED,ST-CACDF,ST/C&L,USCATUU,CATUU,SRA #4,2010,2010-02-17 ,48,1406.0,13.0,Missing/Undefined,,,,0.01,A,36.302,-119.068,13.0,STATE OR PRIVATE,CA,,,b'\x00\x01\xad\x10\x00\x00\xd8X\x89yV\xc4]\xc0@\xdfO\x8d\x97&B@\xd8X\x89yV\xc4]\xc0@\xdfO\x8d\x97&B@|\x01\x00\x00\x00\xd8X\x89yV\xc4]\xc0@\xdfO\x8d\x97&B@\xfe',5049,100629,GHCND:USW00003166,FULLERTON MUNICIPAL AIRPORT CA US,29.3,33.87194,-117.97889,2010-09-12,34,29,24,19,17,14,9,4,3,25,23,29,24,19,17,14,9,4,3,0,0,0,0,0,0,0,-9999.0,-9999,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999,-9999.0,0.05,-9999.0,9.79,-9999.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,74.2,20.8,84.6,63.9,4.4,6.8,6.9,3.6,
5050,187071,1877986,1877987,NONFED,ST-CACDF,ST/C&L,USCABDU,CABDU,ANDERSON,2010,2010-09-12 ,255,1406.0,8.0,Children,,,,1.0,B,34.467,-117.50299999999999,13.0,STATE OR PRIVATE,CA,,,b'\x00\x01\xad\x10\x00\x00T#\xbb\xd22`]\xc0\xe8l:\x02\xb8;A@T#\xbb\xd22`]\xc0\xe8l:\x02\xb8;A@|\x01\x00\x00\x00T#\xbb\xd22`]\xc0\xe8l:\x02\xb8;A@\xfe',5050,38147,GHCND:USC00043256,FRESNO 5 NE CA US,95.4,36.76667,-119.70028,2010-07-07,41,36,31,26,24,21,16,11,9,28,26,36,31,26,24,21,16,11,9,0,0,0,0,0,0,0,-9999.0,-9999,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999,-9999.0,0.01,-9999.0,8.55,-9999.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,80.6,30.1,95.7,65.5,4.9,3.5,5.2,5.1,
5051,187072,1877987,1877988,NONFED,ST-CACDF,ST/C&L,USCATUU,CATUU,GOLF,2010,2010-07-07 ,188,1347.0,2.0,Equipment Use,2010-07-07,188.0,1347.0,1.0,B,36.429,-118.915,13.0,STATE OR PRIVATE,CA,,,b'\x00\x01\xad\x10\x00\x00\xc0\xf5(\\\x8f\xba]\xc0\xe8\xc2\xba\xf1\xee6B@\xc0\xf5(\\\x8f\xba]\xc0\xe8\xc2\xba\xf1\xee6B@|\x01\x00\x00\x00\xc0\xf5(\\\x8f\xba]\xc0\xe8\xc2\xba\xf1\xee6B@\xfe',5051,73537,GHCND:USC00049073,TURLOCK NUMBER 2 CA US,35.1,37.5005,-120.855,2010-06-22,35,30,25,20,18,15,10,6,4,25,23,30,25,20,18,15,10,6,4,0,0,0,0,0,-7777,-7777,-6.66,-9999,-9999.0,-6.66,-9999,-9999.0,-6.66,-9999,-9999.0,0.05,0.0,8.13,0.0,20,6,0,0,0,0,0,0,0,0,0,0,0,75.1,29.0,89.6,60.6,5.6,4.4,6.9,5.0,
5052,187073,1877988,1877989,NONFED,ST-CACDF,ST/C&L,USCABEU,CABEU,LEGENDS CT  SALINAS_RURAL,2010,2010-06-22 ,173,1652.0,9.0,Miscellaneous,2010-06-22,173.0,1704.0,0.1,A,36.604,-121.65799999999999,13.0,STATE OR PRIVATE,CA,,,b'\x00\x01\xad\x10\x00\x00\xb04\xf0\xa3\x1aj^\xc0\x18 \nfLMB@\xb04\xf0\xa3\x1aj^\xc0\x18 \nfLMB@|\x01\x00\x00\x00\xb04\xf0\xa3\x1aj^\xc0\x18 \nfLMB@\xfe',5052,112261,GHCND:USC00041614,CEDARVILLE CA US,1408.5,41.530559999999994,-120.18028000000001,2010-07-26,33,28,23,18,16,13,8,4,3,22,20,28,23,18,16,13,8,4,3,0,0,-7777,-7777,-7777,-7777,-7777,-6.66,-9999,-9999.0,-6.66,-9999,-9999.0,-6.66,-9999,-9999.0,0.17,0.0,7.39,9.9,61,29,2,0,-9999,-9999,-9999,-9999,0,0,0,0,0,72.6,34.1,89.6,55.6,5.8,4.6,7.0,5.5,
5053,187074,1877989,1877990,NONFED,ST-CACDF,ST/C&L,USCALMU,CALMU,PAUL 3-19,2010,2010-07-26 ,207,1400.0,9.0,Miscellaneous,,,,0.1,A,40.774,-121.11,13.0,STATE OR PRIVATE,CA,,,b'\x00\x01\xad\x10\x00\x00h\x00o\x81\x04G^\xc0X<g\x0b\x08cD@h\x00o\x81\x04G^\xc0X<g\x0b\x08cD@|\x01\x00\x00\x00h\x00o\x81\x04G^\xc0X<g\x0b\x08cD@\xfe',5053,118881,GHCND:USC00048273,SKYLINE RIDGE PRESERVE CA US,691.9,37.3133,-122.1841,2010-09-14,26,21,16,11,9,7,4,2,1,18,16,21,16,11,9,7,4,2,1,0,0,-7777,-7777,-7777,1,3,-9999.0,-9999,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999,-9999.0,0.07,-9999.0,26.59,-9999.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,66.1,19.0,75.6,56.6,8.4,5.3,9.0,8.6,
5054,187075,1877990,1877991,NONFED,ST-CACDF,ST/C&L,USCACZU,CACZU,EDMONDS RD  CORDILLERAS,2010,2010-09-14 ,257,653.0,3.0,Smoking,,,,0.01,A,37.475,-122.28299999999999,13.0,STATE OR PRIVATE,CA,,,b'\x00\x01\xad\x10\x00\x00\x14\xe0\xbb\xcd\x1b\x92^\xc0x\x94\xbc:\xc7\xbcB@\x14\xe0\xbb\xcd\x1b\x92^\xc0x\x94\xbc:\xc7\xbcB@|\x01\x00\x00\x00\x14\xe0\xbb\xcd\x1b\x92^\xc0x\x94\xbc:\xc7\xbcB@\xfe',5054,37046,GHCND:USC00041072,BRIDGEPORT CA US,1972.1,38.2575,-119.2286,2010-07-01,21,16,11,6,4,2,-7777,-7777,0,16,15,16,11,6,4,2,-7777,-7777,0,0,-7777,-7777,-7777,1,2,5,-6.66,-9999,-9999.0,-6.66,-9999,-9999.0,-6.66,-9999,-9999.0,0.01,0.0,5.08,15.8,59,32,7,2,-9999,-9999,-9999,-9999,0,0,0,0,0,60.6,40.6,80.9,40.3,4.6,6.3,5.9,5.2,
5055,187076,1877991,1877992,NONFED,ST-CACDF,ST/C&L,USCAMMU,CAMMU,LAURI,2010,2010-07-01 ,182,1608.0,13.0,Missing/Undefined,,,,1.0,B,37.349000000000004,-119.71799999999999,13.0,STATE OR PRIVATE,CA,,,b'\x00\x01\xad\x10\x00\x00\xe8Y\x10\xca\xfb\xed]\xc0\xf0\x13@1\xb2\xacB@\xe8Y\x10\xca\xfb\xed]\xc0\xf0\x13@1\xb2\xacB@|\x01\x00\x00\x00\xe8Y\x10\xca\xfb\xed]\xc0\xf0\x13@1\xb2\xacB@\xfe',5055,44826,GHCND:USC00043824,HAT CREEK CA US,919,40.931670000000004,-121.54333000000001,2010-10-24,8,4,1,-7777,-7777,-7777,0,0,0,9,8,4,1,-7777,-7777,-7777,0,0,0,-7777,1,4,8,9,12,17,0.04,-666,-66.6,0.13,-666,-66.6,0.35,-666,-66.6,0.83,0.1,13.5,7.8,204,109,34,8,-9999,0,0,0,3,2,0,0,0,47.7,38.1,66.7,28.6,5.7,11.2,9.3,6.5,
5056,187077,1877992,1877993,NONFED,ST-CACDF,ST/C&L,USCATGU,CATGU,HWY 36  W DIBBLECK 5,2010,2010-10-24 ,297,1056.0,9.0,Miscellaneous,,,,0.1,A,40.225,-122.31200000000001,13.0,STATE OR PRIVATE,CA,,,b'\x00\x01\xad\x10\x00\x00\xe0G5\xec\xf7\x93^\xc0\xb8\x83J\\\xc7\x1cD@\xe0G5\xec\xf7\x93^\xc0\xb8\x83J\\\xc7\x1cD@|\x01\x00\x00\x00\xe0G5\xec\xf7\x93^\xc0\xb8\x83J\\\xc7\x1cD@\xfe',5056,115514,GHCND:USC00043800,HARRY L. ENGLEBRIGHT DAM CA US,243.8,39.2372,-121.2666,2010-06-24,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-6.66,-9999,-9999.0,-6.66,-9999,-9999.0,-6.66,-9999,-9999.0,0.4,0.0,21.92,0.0,41,17,6,1,0,0,0,0,0,0,0,0,0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,
5057,187078,1877993,1877994,NONFED,ST-CACDF,ST/C&L,USCAAEU,CAAEU,PONDEROSA,2010,2010-06-24 ,175,1434.0,9.0,Miscellaneous,2010-06-24,175.0,1447.0,1.0,B,38.662,-120.93799999999999,13.0,STATE OR PRIVATE,CA,,,b'\x00\x01\xad\x10\x00\x00\xc0\xb3\x04\x19\x01<^\xc0@\x83\xbf_\xccTC@\xc0\xb3\x04\x19\x01<^\xc0@\x83\xbf_\xccTC@|\x01\x00\x00\x00\xc0\xb3\x04\x19\x01<^\xc0@\x83\xbf_\xccTC@\xfe',5057,123548,GHCND:USC00047749,SAN DIMAS FIRE FC 95 CA US,292,34.1052,-117.8019,2010-06-28,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-6.66,-9999,-9999.0,-6.66,-9999,-9999.0,-6.66,-9999,-9999.0,0.09,0.0,12.91,0.0,6,4,1,1,0,0,0,0,0,0,0,0,0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,
5058,187124,1878039,1878040,NONFED,ST-CACDF,ST/C&L,USCALAC,CALAC,,2010,2010-06-28 ,179,732.0,9.0,Miscellaneous,,,,2.0,B,34.442,-118.60799999999999,13.0,STATE OR PRIVATE,CA,,,"b'\x00\x01\xad\x10\x00\x00h#\x9e\xec\xe6\xa6]\xc0\x10\xa8`""\x988A@h#\x9e\xec\xe6\xa6]\xc0\x10\xa8`""\x988A@|\x01\x00\x00\x00h#\x9e\xec\xe6\xa6]\xc0\x10\xa8`""\x988A@\xfe'",5058,124959,GHCND:USW00053144,EDWARDS AFB NORTH AUXILIARY AIRFIELD CA US,695.9,34.98833,-117.86471999999999,2010-05-10,27,22,17,12,10,7,3,1,-7777,19,17,22,17,12,10,7,3,1,-7777,0,0,0,-7777,-7777,-7777,1,-9999.0,-9999,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,67.1,35.3,84.7,49.4,-9999.0,-9999.0,-9999.0,-9999.0,
5059,187125,1878040,1878041,NONFED,ST-CACDF,ST/C&L,USCALAC,CALAC,,2010,2010-05-10 ,130,801.0,9.0,Miscellaneous,,,,1.0,B,34.442,-118.60799999999999,13.0,STATE OR PRIVATE,CA,,,b'\x00\x01\xad\x10\x00\x00\x08 [\x1a\xe8\xa6]\xc0\x90\xc0p2\x9a8A@\x08 [\x1a\xe8\xa6]\xc0\x90\xc0p2\x9a8A@|\x01\x00\x00\x00\x08 [\x1a\xe8\xa6]\xc0\x90\xc0p2\x9a8A@\xfe',5059,43711,GHCND:USC00040673,BEN LOMOND NUMBER 4 CA US,128,37.08556,-122.07972,2010-10-04,24,19,14,9,7,4,2,-7777,-7777,16,15,19,14,9,7,4,2,-7777,-7777,0,0,0,-7777,-7777,1,3,-6.66,-9999,-9999.0,-6.66,-9999,-9999.0,-6.66,-9999,-9999.0,0.13,0.0,32.29,0.1,96,50,22,8,0,0,0,0,0,0,0,0,0,63.9,35.3,81.6,46.3,4.9,11.1,9.2,5.0,
5060,187182,1878097,1878098,NONFED,ST-CACDF,ST/C&L,USCASCU,CASCU,,2010,2010-10-04 ,277,1505.0,3.0,Smoking,,,,0.1,A,37.713,-121.53,13.0,STATE OR PRIVATE,CA,,,b'\x00\x01\xad\x10\x00\x00p]!A\xeba^\xc0\xc0\x9e\x85\x905\xdbB@p]!A\xeba^\xc0\xc0\x9e\x85\x905\xdbB@|\x01\x00\x00\x00p]!A\xeba^\xc0\xc0\x9e\x85\x905\xdbB@\xfe',5060,129514,GHCND:USC00044484,KELSEY 1 N CA US,609.6,38.8088,-120.8208,2010-11-01,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.14,-9999,-9999.0,0.32,-9999,-9999.0,0.8,-9999,-9999.0,0.12,-9999.0,27.66,-9999.0,218,180,84,46,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,
5061,187258,1878173,1878174,NONFED,ST-CACDF,ST/C&L,USCAAEU,CAAEU,,2010,2010-11-01 ,305,1534.0,9.0,Miscellaneous,,,,2.0,B,38.751999999999995,-120.95,13.0,STATE OR PRIVATE,CA,,,b'\x00\x01\xad\x10\x00\x00\xa8\xf1\xf3[\xcb<^\xc0(\xee\xfb\x81<`C@\xa8\xf1\xf3[\xcb<^\xc0(\xee\xfb\x81<`C@|\x01\x00\x00\x00\xa8\xf1\xf3[\xcb<^\xc0(\xee\xfb\x81<`C@\xfe',5061,145817,GHCND:USC00047672,SALINAS DAM CA US,416.1,35.33722,-120.50388999999998,2010-07-02,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-6.66,-9999,-9999.0,-6.66,-9999,-9999.0,-6.66,-9999,-9999.0,0.0,-9999.0,15.8,-9999.0,9,-9999,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,
5062,187259,1878174,1878175,NONFED,ST-CACDF,ST/C&L,USCABEU,CABEU,VINEYARD,2010,2010-07-02 ,183,1125.0,2.0,Equipment Use,,,,21.0,C,35.876999999999995,-120.416,13.0,STATE OR PRIVATE,CA,,,b'\x00\x01\xad\x10\x00\x00\x80Z\x0c\x1e\xa6\x1a^\xc0\xc8=\xcf\x9f6\xf0A@\x80Z\x0c\x1e\xa6\x1a^\xc0\xc8=\xcf\x9f6\xf0A@|\x01\x00\x00\x00\x80Z\x0c\x1e\xa6\x1a^\xc0\xc8=\xcf\x9f6\xf0A@\xfe',5062,44805,GHCND:USC00043824,HAT CREEK CA US,919,40.931670000000004,-121.54333000000001,2010-10-03,15,10,6,3,2,1,-7777,0,0,14,13,10,6,3,2,1,-7777,0,0,-7777,-7777,1,2,4,5,10,0.03,-9999,-66.6,0.11,-9999,-66.6,0.29,-9999,-66.6,0.08,0.0,12.75,7.7,130,68,16,3,0,0,0,0,2,1,0,0,0,55.2,44.5,77.4,32.9,6.1,10.7,10.0,5.8,
5063,187260,1878175,1878176,NONFED,ST-CACDF,ST/C&L,USCASKU,CASKU,AGER,2010,2010-10-03 ,276,1518.0,13.0,Missing/Undefined,,,,0.05,A,41.86600000000001,-122.444,13.0,STATE OR PRIVATE,CA,,,b'\x00\x01\xad\x10\x00\x00dffff\x9c^\xc0X\xab\xe8\x0f\xcd\xeeD@dffff\x9c^\xc0X\xab\xe8\x0f\xcd\xeeD@|\x01\x00\x00\x00dffff\x9c^\xc0X\xab\xe8\x0f\xcd\xeeD@\xfe',5063,32768,GHCND:USC00043244,FREMONT CA US,11.6,37.54222,-122.01583000000001,2010-10-11,23,18,13,8,6,4,1,-7777,-7777,15,14,18,13,8,6,4,1,-7777,-7777,0,0,0,-7777,-7777,-7777,3,-6.66,-9999,-9999.0,-6.66,-9999,-9999.0,-6.66,-9999,-9999.0,0.18,0.0,11.35,0.0,83,52,12,2,0,0,0,0,0,0,0,0,0,63.3,21.4,74.0,52.6,4.2,7.3,6.9,3.8,
5064,187261,1878176,1878177,NONFED,ST-CACDF,ST/C&L,USCACZU,CACZU,SUGAR,2010,2010-10-11 ,284,1331.0,13.0,Missing/Undefined,2010-10-11,284.0,1412.0,0.3,B,37.096,-121.976,13.0,STATE OR PRIVATE,CA,,,b'\x00\x01\xad\x10\x00\x00\x1c\x0e\x12\xa2|~^\xc0\xc0\xe4\xb8S:\x8cB@\x1c\x0e\x12\xa2|~^\xc0\xc0\xe4\xb8S:\x8cB@|\x01\x00\x00\x00\x1c\x0e\x12\xa2|~^\xc0\xc0\xe4\xb8S:\x8cB@\xfe',5064,40390,GHCND:USC00045795,MONTEREY CA US,117.3,36.59028,-121.91,2010-08-29,21,16,11,6,4,2,-7777,-7777,-7777,13,11,16,11,6,4,2,-7777,-7777,-7777,0,0,0,-7777,-7777,1,4,-6.66,-9999,-9999.0,-6.66,-9999,-9999.0,-6.66,-9999,-9999.0,0.07,0.0,14.07,0.2,70,5,-9999,0,0,0,0,0,0,0,0,0,0,61.0,15.6,68.9,53.2,3.7,6.0,6.3,2.5,
